Feature	Gain	Cover	Frequency
mttarjeta_visa_debitos_automaticos	0.000837101428103711	0.00124445308384373	0.00179993077189339
cextraccion_autoservicio	0.000804681346704908	0.00192055250552686	0.00145379023883697
tcallcenter_delta1	0.000788987476157122	0.00213424857823568	0.00083073727933541
Master_status_delta1	0.000755508716733103	0.000624893140338795	0.000346140533056421
Visa_mfinanciacion_limite_delta1	0.000750037837139632	0.000917727401083742	0.00124610591900312
ctransferencias_recibidas_lag1	0.00074306464971029	0.001779858597593	0.00200761509172724
Master_mpagominimo	0.000741719174181859	0.00118627189204942	0.000899965385946694
mttarjeta_visa_debitos_automaticos_lag1	0.000725624567461012	0.00103333061074584	0.00145379023883697
Visa_mconsumototal	0.000714725660402326	0.00192239919610314	0.00235375562478366
ctransferencias_emitidas	0.000703992840974523	0.000891015866478843	0.00110764970578055
ccomisiones_mantenimiento_lag1	0.000702148555066144	0.00170778642087803	0.00124610591900312
ctarjeta_debito_transacciones_lag1	0.000677867384377891	0.00440712990719469	0.00463828314295604
Visa_mpagado	0.000663765560814088	0.00103983673129619	0.00110764970578055
mtransferencias_emitidas_lag1	0.000633457225772756	0.00117139398102428	0.00228452751817238
thomebanking_lag1	0.00062088404727788	0.000289235776333203	0.000623052959501558
matm	0.000586395836543104	0.000814356381312831	0.00124610591900312
ctransferencias_emitidas_lag1	0.000574138187846053	0.00112294919483769	0.0013153340256144
ctarjeta_master_transacciones_lag1	0.000570421792514367	0.000376149803311796	0.000415368639667705
ctarjeta_visa_debitos_automaticos	0.000548604901101677	0.000833671663938528	0.000899965385946694
ctransferencias_recibidas_delta1	0.000547961522320432	0.00125289889377636	0.00124610591900312
ctarjeta_visa_transacciones_lag1	0.000538976820089372	0.00208359839179253	0.00235375562478366
ccaja_seguridad	0.00052886782169663	0.00407664631349839	0.000899965385946694
Visa_mlimitecompra_delta1	0.000523991221638222	0.00111906222433386	0.00110764970578055
cprestamos_personales_lag1	0.000518955352408669	0.00136522057414103	0.000484596746278989
cmobile_app_trx_lag1	0.000517400985754343	0.000465891753166707	0.000623052959501558
cprestamos_personales	0.000514088493999667	0.000802374718817398	0.000346140533056421
ctransferencias_recibidas	0.000509635791306436	0.000422157641194227	0.00083073727933541
Master_msaldopesos_delta1	0.00050758983184412	0.000780487734515587	0.00103842159916926
Master_msaldopesos	0.000494988682791737	0.000816715514289518	0.000761509172724126
ccallcenter_transacciones_lag1	0.000492284487419498	0.000924180379459232	0.000692281066112842
ccajas_transacciones	0.000482049472959995	0.00112318833462455	0.000484596746278989
